date,track_id,track,race,distance_m,saddlecloth,place,margin_m,position_800m_m,wide_800m,position_400m_m,wide_400m,time,own_third_quarter_sec,own_fourth_quarter_sec,gain_loss_q2_q3_m,gain_loss_q3_finish_m
2025-03-07,H:mildura,Mildura,5,2190,7,9,57.3,12.4,1,19.8,1,2:48.40,30.24,32.8,-7.4,-37.5
2025-03-07,H:mildura,Mildura,5,2190,8,10,83.4,4.6,1,23.2,2,2:50.45,31.06,34.49,-18.6,-60.2
2025-03-07,H:mildura,Mildura,5,2190,9,2,3.4,1.6,2,0.0,0,2:44.17,29.58,30.25,1.6,-3.4
2025-03-07,H:mildura,Mildura,5,2190,10,3,20.0,22.4,1,17.2,2,2:45.47,29.31,30.21,5.2,-2.8
2025-03-07,H:mildura,Mildura,5,2190,11,5,24.0,8.4,0,6.8,1,2:45.79,29.57,31.28,1.6,-17.2
2025-03-07,H:mildura,Mildura,6,2190,1,1,0.0,0.0,0,0.0,0,2:46.00,29.6,32.4,0.0,0.0
2025-03-07,H:mildura,Mildura,6,2190,3,8,17.7,5.0,1,13.2,2,2:47.50,30.22,32.76,-8.2,-4.5
2025-03-07,H:mildura,Mildura,6,2190,4,7,15.9,9.8,1,16.4,3,2:47.34,30.11,32.36,-6.6,0.5
2025-03-07,H:mildura,Mildura,6,2190,5,6,12.3,8.4,0,9.8,0,2:47.04,29.7,32.6,-1.4,-2.5
2025-03-07,H:mildura,Mildura,6,2190,6,2,1.1,3.8,0,5.8,0,2:46.09,29.77,32.02,-2.0,4.7
2025-03-07,H:mildura,Mildura,6,2190,7,4,12.1,13.6,0,15.6,0,2:47.02,29.77,32.12,-2.0,3.5
2025-03-07,H:mildura,Mildura,6,2190,8,5,12.1,17.4,0,20.2,0,2:47.02,29.84,31.75,-2.8,8.1
2025-03-07,H:mildura,Mildura,6,2190,9,3,9.5,13.8,1,2.4,1,2:46.80,28.7,32.97,11.4,-7.1
2025-03-07,H:mildura,Mildura,6,2190,10,9,22.9,18.4,1,22.0,1,2:47.94,29.87,32.47,-3.6,-0.9
2025-03-07,H:mildura,Mildura,6,2190,11,10,48.6,0.6,1,10.0,1,2:50.11,30.19,35.51,-9.4,-38.6
2025-03-07,H:mildura,Mildura,7,2190,2,1,0.0,7.2,2,0.0,1,2:42.70,29.65,30.7,7.2,0.0
2025-03-07,H:mildura,Mildura,7,2190,3,7,33.8,0.0,0,4.6,0,2:45.41,30.53,32.93,-4.6,-29.2
2025-03-07,H:mildura,Mildura,7,2190,4,8,40.3,4.2,0,9.2,0,2:45.94,30.56,33.07,-5.0,-31.1
2025-03-07,H:mildura,Mildura,7,2190,5,10,57.2,8.0,0,15.0,1,2:47.29,30.7,33.92,-7.0,-42.2
2025-03-07,H:mildura,Mildura,7,2190,6,3,20.3,20.6,2,15.4,2,2:44.33,29.8,31.07,5.2,-4.9
2025-03-07,H:mildura,Mildura,7,2190,7,6,29.5,5.4,1,8.4,1,2:45.07,30.41,32.31,-3.0,-21.1
2025-03-07,H:mildura,Mildura,7,2190,8,5,26.3,11.8,2,6.8,2,2:44.81,29.81,32.19,5.0,-19.5
2025-03-07,H:mildura,Mildura,7,2190,9,2,19.8,11.8,0,11.4,2,2:44.29,30.16,31.34,0.4,-8.4
2025-03-07,H:mildura,Mildura,7,2190,10,9,42.3,1.0,1,4.2,1,2:46.10,30.42,33.61,-3.2,-38.1
2025-03-07,H:mildura,Mildura,7,2190,11,11,130.8,16.4,2,18.6,3,2:53.21,30.3,39.26,-2.2,
2025-03-07,H:mildura,Mildura,7,2190,12,4,22.2,15.6,0,15.4,0,2:44.48,30.18,31.22,0.2,-6.8
2025-03-07,H:mildura,Mildura,8,1790,1,6,46.6,0.0,0,5.8,0,2:11.79,28.77,32.38,-5.8,-40.8
2025-03-07,H:mildura,Mildura,8,1790,2,8,94.9,4.8,0,14.2,0,2:15.52,28.98,35.3,-9.4,-80.7
2025-03-07,H:mildura,Mildura,8,1790,3,3,26.4,5.6,1,6.8,1,2:10.24,28.46,30.83,-1.2,-19.6
2025-03-07,H:mildura,Mildura,8,1790,4,2,24.8,18.0,0,16.8,2,2:10.11,28.3,29.98,1.2,-8.0
2025-03-07,H:mildura,Mildura,8,1790,6,5,46.5,20.0,1,22.0,1,2:11.78,28.51,31.19,-2.0,-24.5
2025-03-07,H:mildura,Mildura,8,1790,7,9,127.7,10.6,0,18.2,0,2:18.04,28.81,37.4,,
2025-03-07,H:mildura,Mildura,8,1790,8,7,74.8,10.4,1,16.8,1,2:13.97,28.79,33.64,-6.4,-58.0
2025-03-07,H:mildura,Mildura,8,1790,10,4,30.1,1.6,1,2.2,1,2:10.52,28.41,31.44,-0.6,-27.9
2025-03-07,H:mildura,Mildura,8,1790,11,1,0.0,15.2,1,0.0,2,2:08.20,27.31,29.4,15.2,0.0
2025-03-08,H:melton,Melton,1,1720,1,5,2.6,4.2,0,4.2,0,2:00.53,28.8,28.29,0.0,1.6
2025-03-08,H:melton,Melton,1,1720,2,3,1.0,0.0,0,0.0,0,2:00.41,28.8,28.47,0.0,-1.0
2025-03-08,H:melton,Melton,1,1720,3,9,17.6,0.8,1,4.4,1,2:01.65,29.06,29.33,-3.6,-13.2
2025-03-08,H:melton,Melton,1,1720,4,7,13.0,26.0,1,14.4,3,2:01.31,27.97,28.3,11.6,1.4
2025-03-08,H:melton,Melton,1,1720,5,4,1.6,11.8,1,15.2,2,2:00.46,29.03,27.44,-3.4,13.6
2025-03-08,H:melton,Melton,1,1720,6,8,17.2,14.8,0,14.0,0,2:01.62,28.74,28.63,0.8,-3.2
2025-03-08,H:melton,Melton,1,1720,7,10,74.5,7.4,1,11.8,1,2:05.89,29.14,32.83,-4.4,-62.7
2025-03-08,H:melton,Melton,1,1720,8,6,7.6,9.8,0,8.6,0,2:00.90,28.71,28.33,1.2,1.0
2025-03-08,H:melton,Melton,1,1720,9,2,0.0,16.0,1,8.8,2,2:00.34,28.28,27.78,7.2,8.8
2025-03-08,H:melton,Melton,1,1720,10,1,0.0,21.6,1,4.2,2,2:00.34,27.56,28.1,17.4,4.2
2025-03-08,H:melton,Melton,2,1720,1,7,7.5,8.2,0,8.2,0,2:02.16,28.1,27.95,0.0,0.7
2025-03-08,H:melton,Melton,2,1720,2,9,9.5,11.4,1,5.8,2,2:02.31,27.71,28.26,5.6,-3.7
2025-03-08,H:melton,Melton,2,1720,3,8,7.6,4.2,0,4.2,0,2:02.17,28.1,28.24,0.0,-3.4
2025-03-08,H:melton,Melton,2,1720,4,3,3.6,0.0,0,0.0,0,2:01.87,28.1,28.25,0.0,-3.6
2025-03-08,H:melton,Melton,2,1720,6,4,5.7,7.2,1,7.8,1,2:02.03,28.14,27.85,-0.6,2.1
2025-03-08,H:melton,Melton,2,1720,7,6,7.3,3.0,1,3.4,1,2:02.15,28.13,28.27,-0.4,-3.9
2025-03-08,H:melton,Melton,2,1720,8,11,15.5,12.2,0,12.2,0,2:02.75,28.1,28.23,-3.3,
2025-03-08,H:melton,Melton,2,1720,9,5,6.1,16.6,0,17.0,0,2:02.06,28.13,27.24,-0.4,10.9
2025-03-08,H:melton,Melton,2,1720,10,1,0.0,19.8,1,14.4,2,2:01.60,27.72,27.0,5.4,14.4
2025-03-08,H:melton,Melton,2,1720,11,10,14.6,15.6,1,12.4,1,2:02.69,27.88,28.15,3.2,-2.2
2025-03-08,H:melton,Melton,2,1720,12,2,0.9,21.8,2,10.2,2,2:01.66,27.29,27.35,11.6,9.3
2025-03-08,H:melton,Melton,2,1720,13,12,29.1,21.2,0,22.4,0,2:03.77,28.18,28.47,-1.2,-6.7
2025-03-08,H:melton,Melton,3,2240,1,9,24.8,8.4,0,11.2,0,2:44.71,30.32,30.5,-2.8,-13.6
2025-03-08,H:melton,Melton,3,2240,2,11,31.0,4.0,0,6.2,0,2:45.17,30.28,31.32,-2.2,-24.8
2025-03-08,H:melton,Melton,3,2240,3,12,32.3,0.0,0,2.0,0,2:45.27,30.27,31.72,-2.0,-30.3
2025-03-08,H:melton,Melton,3,2240,4,3,10.5,25.6,0,17.4,2,2:43.64,29.49,28.99,8.2,6.9
2025-03-08,H:melton,Melton,3,2240,5,6,17.8,25.0,1,13.0,2,2:44.19,29.21,29.85,12.0,-4.8
2025-03-08,H:melton,Melton,3,2240,6,8,23.8,19.2,0,13.0,1,2:44.64,29.65,30.29,6.2,-10.8
2025-03-08,H:melton,Melton,3,2240,7,1,0.0,20.6,1,8.2,2,2:42.86,29.18,28.9,12.4,8.2
2025-03-08,H:melton,Melton,3,2240,8,4,10.9,12.6,0,15.2,0,2:43.68,30.29,29.18,-2.6,4.3
2025-03-08,H:melton,Melton,3,2240,9,10,28.5,3.6,1,3.6,1,2:44.99,30.12,31.33,0.0,-24.9
2025-03-08,H:melton,Melton,3,2240,10,7,22.3,7.6,1,8.0,1,2:44.52,30.14,30.55,-0.4,-14.3
2025-03-08,H:melton,Melton,3,2240,11,5,13.4,11.8,1,0.0,2,2:43.87,29.24,30.48,11.8,-13.4
2025-03-08,H:melton,Melton,3,2240,12,2,3.7,16.2,1,4.0,3,2:43.14,29.2,29.48,12.2,0.3
2025-03-08,H:melton,Melton,4,2240,1,2,4.7,4.0,0,5.0,0,2:49.68,30.07,28.58,-1.0,0.3
2025-03-08,H:melton,Melton,4,2240,2,5,12.1,8.6,0,10.6,0,2:50.23,30.15,28.71,-2.0,-1.5
2025-03-08,H:melton,Melton,4,2240,3,7,19.2,0.0,0,0.4,0,2:50.77,30.06,29.94,-0.4,-18.8
2025-03-08,H:melton,Melton,4,2240,4,10,53.0,23.0,0,29.0,0,2:53.28,30.48,30.31,-6.0,-24.0
2025-03-08,H:melton,Melton,4,2240,5,4,9.5,2.2,1,0.0,1,2:50.04,29.86,29.28,2.2,-9.5
2025-03-08,H:melton,Melton,4,2240,6,6,18.5,12.6,0,15.8,0,2:50.71,30.24,28.79,-3.2,-2.7
2025-03-08,H:melton,Melton,4,2240,7,9,34.6,6.4,1,7.8,1,2:51.91,30.15,30.51,-1.4,-26.8
2025-03-08,H:melton,Melton,4,2240,8,1,0.0,10.6,1,10.8,2,2:49.33,30.0,27.83,-0.2,10.8
2025-03-08,H:melton,Melton,4,2240,9,3,6.6,14.6,1,13.2,1,2:49.82,29.89,28.13,1.4,6.6
2025-03-08,H:melton,Melton,4,2240,10,8,31.1,18.2,0,22.6,0,2:51.65,30.34,29.2,-4.4,-8.5
2025-03-08,H:melton,Melton,5,2240,1,5,13.2,8.8,0,9.0,0,2:49.89,30.02,29.5,-0.2,-4.2
2025-03-08,H:melton,Melton,5,2240,2,4,10.5,0.0,0,0.2,0,2:49.68,30.02,29.95,-0.2,-10.3
2025-03-08,H:melton,Melton,5,2240,3,9,18.3,10.4,1,4.2,1,2:50.27,29.56,30.22,6.2,-14.1
2025-03-08,H:melton,Melton,5,2240,4,6,14.0,4.4,0,4.8,0,2:49.95,30.04,29.87,-0.4,-9.2
2025-03-08,H:melton,Melton,5,2240,5,7,15.9,14.8,1,11.2,2,2:50.09,29.74,29.54,3.6,-4.7
2025-03-08,H:melton,Melton,5,2240,6,1,0.0,6.6,1,2.4,2,2:48.90,29.69,29.03,4.2,2.4
2025-03-08,H:melton,Melton,5,2240,7,3,6.2,1.8,1,0.0,1,2:49.36,29.87,29.65,1.8,-6.2
2025-03-08,H:melton,Melton,5,2240,8,8,16.4,12.8,0,8.6,1,2:50.13,29.7,29.77,4.2,-7.8
2025-03-08,H:melton,Melton,5,2240,9,11,163.6,90.0,0,130.0,0,3:01.10,32.98,31.64,,
2025-03-08,H:melton,Melton,5,2240,10,10,21.6,17.4,0,14.8,1,2:50.51,29.82,29.69,2.6,-6.8
2025-03-08,H:melton,Melton,5,2240,11,2,2.0,11.4,2,6.4,2,2:49.05,29.63,28.88,5.0,4.4
2025-03-08,H:melton,Melton,6,2240,1,2,0.1,4.2,0,4.4,0,2:43.64,27.92,28.99,-0.2,4.3
2025-03-08,H:melton,Melton,6,2240,2,8,14.2,5.2,1,6.4,1,2:44.68,27.97,29.87,-1.2,-7.8
2025-03-08,H:melton,Melton,6,2240,3,6,7.8,10.2,2,6.8,2,2:44.21,27.66,29.37,3.4,-1.0
2025-03-08,H:melton,Melton,6,2240,4,9,31.7,14.0,1,11.6,2,2:45.99,27.69,30.76,2.4,-20.1
2025-03-08,H:melton,Melton,6,2240,6,5,6.9,0.0,0,0.0,0,2:44.14,27.89,29.8,0.0,-6.9
2025-03-08,H:melton,Melton,6,2240,7,7,13.6,1.2,1,2.0,1,2:44.64,27.94,30.14,-0.8,-11.6
2025-03-08,H:melton,Melton,6,2240,8,1,0.0,18.4,2,13.4,3,2:43.63,27.57,28.32,5.0,13.4
2025-03-08,H:melton,Melton,6,2240,9,3,2.0,8.2,0,8.4,0,2:43.78,27.93,28.83,-0.2,6.4
2025-03-08,H:melton,Melton,6,2240,10,4,6.3,14.2,2,9.0,3,2:44.10,27.53,29.1,5.2,2.7
2025-03-08,H:melton,Melton,7,1720,1,4,26.6,4.8,0,10.6,0,2:02.87,28.2,28.8,-5.8,-16.0
2025-03-08,H:melton,Melton,7,1720,2,1,0.0,0.0,0,0.0,0,2:00.89,27.8,27.7,0.0,0.0
2025-03-08,H:melton,Melton,7,1720,3,10,53.1,18.6,0,28.0,0,2:04.85,28.45,29.43,-9.4,-25.1
2025-03-08,H:melton,Melton,7,1720,4,6,31.3,7.4,1,14.4,2,2:03.22,28.29,28.86,-7.0,-16.9
2025-03-08,H:melton,Melton,7,1720,5,9,50.3,24.6,1,28.6,1,2:04.64,28.08,29.19,-4.0,-21.7
2025-03-08,H:melton,Melton,7,1720,6,12,95.8,1.4,1,19.2,1,2:08.03,29.04,32.97,-17.8,-76.6
2025-03-08,H:melton,Melton,7,1720,7,11,54.4,28.8,1,31.8,2,2:04.94,28.01,29.26,-3.0,-22.6
2025-03-08,H:melton,Melton,7,1720,8,8,42.1,9.2,0,16.6,0,2:04.02,28.31,29.46,-7.4,-25.5
2025-03-08,H:melton,Melton,7,1720,9,7,36.2,12.0,1,19.4,2,2:03.59,28.31,28.86,-7.4,-16.8
2025-03-08,H:melton,Melton,7,1720,10,3,18.7,16.0,1,24.4,1,2:02.28,28.38,27.31,-8.4,5.7
2025-03-08,H:melton,Melton,7,1720,12,2,18.6,20.4,1,23.8,2,2:02.28,28.03,27.34,-3.4,5.2
2025-03-08,H:melton,Melton,7,1720,13,5,29.6,13.8,0,20.6,0,2:03.10,28.27,28.32,-6.8,-9.0
2025-03-09,H:wangaratta,Wangaratta,1,2210,1,7,17.2,4.0,0,8.8,0,2:48.05,29.55,30.52,-4.8,-8.4
2025-03-09,H:wangaratta,Wangaratta,1,2210,2,6,15.7,8.0,0,13.0,1,2:47.93,29.56,30.1,-5.0,-2.7
2025-03-09,H:wangaratta,Wangaratta,1,2210,3,1,0.0,0.2,0,0.0,0,2:46.70,29.19,29.9,0.2,0.0
2025-03-09,H:wangaratta,Wangaratta,1,2210,4,8,21.7,9.4,2,15.8,2,2:48.40,29.67,30.34,-6.4,-5.9
2025-03-09,H:wangaratta,Wangaratta,1,2210,5,4,12.5,11.2,1,10.4,2,2:47.68,29.14,30.06,0.8,-2.1
2025-03-09,H:wangaratta,Wangaratta,1,2210,6,3,6.4,5.0,1,7.8,1,2:47.20,29.41,29.8,-2.8,1.4
2025-03-09,H:wangaratta,Wangaratta,1,2210,7,5,14.2,2.8,2,5.4,2,2:47.81,29.38,30.55,-2.6,-8.8
2025-03-09,H:wangaratta,Wangaratta,1,2210,8,2,6.4,0.0,1,1.2,1,2:47.20,29.28,30.29,-1.2,-5.2
2025-03-09,H:wangaratta,Wangaratta,2,2210,1,7,84.5,13.0,0,30.0,0,2:50.76,30.44,35.77,-17.0,-54.5
2025-03-09,H:wangaratta,Wangaratta,2,2210,2,5,7.5,0.0,0,0.0,0,2:44.42,29.28,32.09,0.0,-7.5
2025-03-09,H:wangaratta,Wangaratta,2,2210,3,2,2.8,0.8,1,2.0,1,2:44.03,29.39,31.56,-1.2,-0.8
2025-03-09,H:wangaratta,Wangaratta,2,2210,4,4,4.3,15.4,1,13.2,0,2:44.15,29.16,30.8,2.2,8.9
2025-03-09,H:wangaratta,Wangaratta,2,2210,5,6,11.8,9.8,1,13.0,1,2:44.77,29.55,31.41,-3.2,1.2
2025-03-09,H:wangaratta,Wangaratta,2,2210,6,3,3.6,18.0,2,15.8,2,2:44.10,29.17,30.54,2.2,12.2
2025-03-09,H:wangaratta,Wangaratta,2,2210,7,1,0.0,5.6,1,6.4,1,2:43.80,29.38,31.0,-0.8,6.4
2025-03-09,H:wangaratta,Wangaratta,3,2210,1,3,10.4,5.2,0,10.0,0,2:46.72,28.95,30.33,-4.8,-0.4
2025-03-09,H:wangaratta,Wangaratta,3,2210,2,8,158.1,0.0,0,0.0,0,2:58.44,28.27,42.21,0.0,
2025-03-09,H:wangaratta,Wangaratta,3,2210,3,5,26.4,9.4,1,19.0,2,2:47.99,29.29,30.86,-9.6,-7.4
2025-03-09,H:wangaratta,Wangaratta,3,2210,4,4,26.0,14.2,1,23.8,2,2:47.96,29.3,30.47,-9.6,-2.2
2025-03-09,H:wangaratta,Wangaratta,3,2210,5,7,61.0,5.4,1,21.8,1,2:50.74,29.72,33.25,-16.4,-39.2
2025-03-09,H:wangaratta,Wangaratta,3,2210,6,1,0.0,1.4,1,2.6,1,2:45.90,28.69,30.1,-1.2,2.6
2025-03-09,H:wangaratta,Wangaratta,3,2210,7,6,28.7,15.0,0,21.0,0,2:48.18,29.02,30.88,-6.0,-7.7
2025-03-09,H:wangaratta,Wangaratta,3,2210,8,2,2.4,10.0,0,14.8,0,2:46.09,28.98,29.37,-4.8,12.4
2025-03-09,H:wangaratta,Wangaratta,4,2210,1,3,3.5,5.6,1,8.8,1,2:43.08,28.95,30.39,-3.2,5.3
2025-03-09,H:wangaratta,Wangaratta,4,2210,2,2,0.6,4.0,0,2.4,1,2:42.85,28.59,30.66,1.6,1.8
2025-03-09,H:wangaratta,Wangaratta,4,2210,4,9,91.0,15.0,1,46.0,0,2:50.13,30.88,34.25,,
2025-03-09,H:wangaratta,Wangaratta,4,2210,5,6,22.7,8.6,2,17.4,1,2:44.63,29.34,31.21,-8.8,-5.3
2025-03-09,H:wangaratta,Wangaratta,4,2210,6,4,8.0,0.0,0,0.0,0,2:43.44,28.68,31.41,0.0,-8.0
2025-03-09,H:wangaratta,Wangaratta,4,2210,8,1,0.0,9.0,0,8.6,0,2:42.80,28.69,30.14,0.4,8.6
2025-03-09,H:wangaratta,Wangaratta,4,2210,9,8,76.0,9.8,1,24.0,0,2:48.92,29.61,34.78,-14.2,-52.0
2025-03-09,H:wangaratta,Wangaratta,4,2210,11,5,11.2,1.4,2,6.0,2,2:43.70,29.03,31.2,-4.6,-5.2
2025-03-09,H:wangaratta,Wangaratta,4,2210,12,7,38.8,1.4,1,15.2,0,2:45.93,29.66,32.61,-13.8,-23.6
2025-03-09,H:wangaratta,Wangaratta,5,2210,1,1,0.0,0.0,0,0.0,0,2:46.00,29.6,30.1,0.0,0.0
2025-03-09,H:wangaratta,Wangaratta,5,2210,2,2,18.0,1.4,1,2.0,1,2:47.42,29.63,31.3,-0.6,-16.0
2025-03-09,H:wangaratta,Wangaratta,5,2210,3,7,133.0,17.4,1,32.0,0,2:56.48,30.62,37.66,,
2025-03-09,H:wangaratta,Wangaratta,5,2210,5,6,67.8,4.6,0,16.0,0,2:51.34,30.41,33.98,-11.4,-51.8
2025-03-09,H:wangaratta,Wangaratta,5,2210,6,5,52.6,5.6,1,12.2,1,2:50.15,30.06,33.12,-6.6,-40.4
2025-03-09,H:wangaratta,Wangaratta,5,2210,8,4,24.5,9.6,1,12.0,2,2:47.93,29.77,31.04,-2.4,-12.5
2025-03-09,H:wangaratta,Wangaratta,5,2210,9,3,22.1,8.2,2,7.2,1,2:47.74,29.52,31.21,1.0,-14.9
2025-03-09,H:wangaratta,Wangaratta,6,2210,1,7,14.5,8.4,0,23.0,0,2:47.12,29.67,28.97,-14.6,8.5
2025-03-09,H:wangaratta,Wangaratta,6,2210,2,3,0.4,0.0,0,0.0,0,2:46.03,28.6,29.63,0.0,-0.4
2025-03-09,H:wangaratta,Wangaratta,6,2210,3,5,8.9,11.4,1,12.2,2,2:46.69,28.66,29.36,-0.8,3.3
2025-03-09,H:wangaratta,Wangaratta,6,2210,4,6,13.1,6.6,1,9.8,1,2:47.02,28.83,29.84,-3.2,-3.3
2025-03-09,H:wangaratta,Wangaratta,6,2210,5,2,0.3,15.6,1,14.8,0,2:46.02,28.56,28.53,0.8,14.5
2025-03-09,H:wangaratta,Wangaratta,6,2210,6,1,0.0,4.2,0,6.4,0,2:46.00,28.77,29.13,-2.2,6.4
2025-03-09,H:wangaratta,Wangaratta,6,2210,7,4,0.9,1.4,1,1.6,1,2:46.07,28.62,29.55,-0.2,0.7
2025-03-09,H:wangaratta,Wangaratta,7,2210,1,4,17.4,20.4,0,12.8,1,2:52.75,29.64,29.94,7.6,-4.6
2025-03-09,H:wangaratta,Wangaratta,7,2210,3,1,0.0,0.0,0,0.0,0,2:51.40,30.2,29.6,0.0,0.0
2025-03-09,H:wangaratta,Wangaratta,7,2210,4,2,6.6,4.8,0,4.2,1,2:51.91,30.16,29.78,0.6,-2.4
2025-03-09,H:wangaratta,Wangaratta,7,2210,5,5,59.2,13.4,0,13.6,0,2:55.99,30.25,32.96,-0.2,-45.6
2025-03-09,H:wangaratta,Wangaratta,7,2210,6,3,10.5,9.2,0,8.8,0,2:52.21,30.17,29.73,0.4,-1.7
2025-03-12,H:bendigo,Bendigo,1,1650,1,4,6.2,8.6,0,8.2,0,2:01.39,29.17,30.05,0.4,2.0
2025-03-12,H:bendigo,Bendigo,1,1650,2,3,0.9,4.4,0,4.4,0,2:00.97,29.2,29.94,0.0,3.5
2025-03-12,H:bendigo,Bendigo,1,1650,3,7,18.8,0.0,0,0.0,0,2:02.39,29.18,31.61,0.0,-18.8
2025-03-12,H:bendigo,Bendigo,1,1650,4,10,33.5,1.4,1,0.8,1,2:03.41,29.12,32.66,0.6,-32.7
2025-03-12,H:bendigo,Bendigo,1,1650,5,1,0.0,5.2,2,4.8,2,2:00.90,29.18,29.84,0.4,4.8
2025-03-12,H:bendigo,Bendigo,1,1650,6,6,10.7,18.4,1,15.2,0,2:01.75,28.97,29.86,3.2,4.5
2025-03-12,H:bendigo,Bendigo,1,1650,8,5,8.6,12.8,1,13.0,1,2:01.58,29.22,29.87,-0.2,4.4
2025-03-12,H:bendigo,Bendigo,1,1650,10,11,78.4,6.0,1,4.8,1,2:06.76,29.02,35.73,-73.6,
2025-03-12,H:bendigo,Bendigo,1,1650,11,2,0.2,9.8,2,8.8,1,2:00.92,29.14,29.55,1.0,8.6
2025-03-12,H:bendigo,Bendigo,1,1650,12,9,27.2,15.4,2,11.4,2,2:02.94,28.89,31.39,4.0,-15.8
2025-03-12,H:bendigo,Bendigo,1,1650,13,8,25.7,20.2,2,18.6,2,2:02.82,29.07,30.73,1.6,-7.1
2025-03-12,H:bendigo,Bendigo,2,1650,1,10,15.5,5.8,0,5.4,0,1:58.01,28.68,28.7,0.4,-10.1
2025-03-12,H:bendigo,Bendigo,2,1650,2,5,7.2,6.0,1,5.4,1,1:57.40,28.66,28.13,0.6,-1.8
2025-03-12,H:bendigo,Bendigo,2,1650,3,1,0.0,10.2,1,6.6,2,1:56.86,28.44,27.54,3.6,6.6
2025-03-12,H:bendigo,Bendigo,2,1650,5,6,10.3,19.8,0,10.4,1,1:57.63,28.04,27.99,9.4,0.1
2025-03-12,H:bendigo,Bendigo,2,1650,6,3,6.0,0.0,0,0.0,0,1:57.31,28.71,28.42,0.0,-6.0
2025-03-12,H:bendigo,Bendigo,2,1650,7,8,12.7,14.2,0,13.6,0,1:57.81,28.66,27.94,0.6,0.9
2025-03-12,H:bendigo,Bendigo,2,1650,8,7,10.8,10.0,0,9.6,0,1:57.67,28.67,28.08,0.4,-1.2
2025-03-12,H:bendigo,Bendigo,2,1650,9,4,7.0,14.4,1,10.6,2,1:57.38,28.43,27.75,3.8,3.6
2025-03-12,H:bendigo,Bendigo,2,1650,10,2,0.5,18.4,1,14.8,2,1:56.90,28.43,27.0,3.6,14.3
2025-03-12,H:bendigo,Bendigo,2,1650,11,9,13.7,23.4,1,20.0,1,1:57.88,28.45,27.56,3.4,6.3
2025-03-12,H:bendigo,Bendigo,3,1650,1,5,6.2,8.4,0,8.2,0,1:58.17,28.58,27.76,0.2,2.0
2025-03-12,H:bendigo,Bendigo,3,1650,3,8,11.2,4.0,0,4.2,0,1:58.54,28.62,28.39,-0.2,-7.0
2025-03-12,H:bendigo,Bendigo,3,1650,4,4,4.7,0.0,0,0.0,0,1:58.06,28.6,28.23,0.0,-4.7
2025-03-12,H:bendigo,Bendigo,3,1650,5,9,13.5,29.0,1,20.2,1,1:58.71,27.98,27.44,8.8,6.7
2025-03-12,H:bendigo,Bendigo,3,1650,6,1,0.0,24.6,1,17.2,2,1:57.71,28.07,26.71,7.4,17.2
2025-03-12,H:bendigo,Bendigo,3,1650,7,10,18.1,16.6,0,18.2,0,1:59.06,28.71,27.89,-1.6,0.1
2025-03-12,H:bendigo,Bendigo,3,1650,8,7,10.2,12.4,0,13.2,0,1:58.47,28.65,27.69,-0.8,3.0
2025-03-12,H:bendigo,Bendigo,3,1650,9,3,3.8,11.8,1,4.2,1,1:57.99,28.07,27.87,7.6,0.4
2025-03-12,H:bendigo,Bendigo,3,1650,10,2,0.7,16.0,1,8.4,2,1:57.76,28.06,27.37,7.6,7.7
2025-03-12,H:bendigo,Bendigo,3,1650,11,6,8.8,20.0,1,12.8,2,1:58.36,28.09,27.62,7.2,4.0
2025-03-12,H:bendigo,Bendigo,4,1650,1,10,20.3,4.0,0,4.0,0,1:59.75,27.57,30.18,0.0,-16.3
2025-03-12,H:bendigo,Bendigo,4,1650,2,2,1.1,7.0,1,5.6,1,1:58.32,27.51,28.68,1.4,4.5
2025-03-12,H:bendigo,Bendigo,4,1650,3,8,8.7,16.0,0,17.2,0,1:58.89,27.7,28.39,-1.2,8.5
2025-03-12,H:bendigo,Bendigo,4,1650,4,5,6.5,0.0,0,0.0,0,1:58.73,27.59,29.47,0.0,-6.5
2025-03-12,H:bendigo,Bendigo,4,1650,5,9,15.6,12.0,0,12.8,0,1:59.40,27.65,29.2,-0.8,-2.8
2025-03-12,H:bendigo,Bendigo,4,1650,6,4,6.1,3.0,1,1.6,1,1:58.69,27.49,29.32,1.4,-4.5
2025-03-12,H:bendigo,Bendigo,4,1650,7,6,7.5,19.0,1,14.6,1,1:58.80,27.3,28.49,4.4,7.1
2025-03-12,H:bendigo,Bendigo,4,1650,8,7,7.7,8.0,0,8.4,0,1:58.82,27.63,28.95,-0.4,0.7
2025-03-12,H:bendigo,Bendigo,4,1650,9,1,0.0,11.0,1,9.8,2,1:58.24,27.53,28.29,1.2,9.8
2025-03-12,H:bendigo,Bendigo,4,1650,10,3,3.9,15.0,1,14.2,2,1:58.53,27.56,28.26,0.8,10.3
2025-03-12,H:bendigo,Bendigo,5,2150,1,3,10.5,13.0,0,9.4,1,2:47.84,30.23,29.58,3.6,-1.1
2025-03-12,H:bendigo,Bendigo,5,2150,2,7,32.3,8.2,0,8.6,0,2:49.47,30.56,31.24,-0.4,-23.7
2025-03-12,H:bendigo,Bendigo,5,2150,3,5,12.6,12.0,1,2.4,2,2:48.00,29.8,30.25,9.6,-10.2
2025-03-12,H:bendigo,Bendigo,5,2150,4,2,0.8,7.8,1,4.6,1,2:47.12,30.26,29.22,3.2,3.8
2025-03-12,H:bendigo,Bendigo,5,2150,5,4,10.8,4.0,0,4.0,0,2:47.86,30.51,30.0,0.0,-6.8
