date,track_id,track,race,distance_m,saddlecloth,place,margin_m,position_800m_m,wide_800m,position_400m_m,wide_400m,time,own_third_quarter_sec,own_fourth_quarter_sec,gain_loss_q2_q3_m,gain_loss_q3_finish_m
2024-09-25,H:charlton,Charlton,7,1609,2,5,11.1,11.0,1,10.4,2,1:57.42,28.56,28.05,0.6,-0.7
2024-09-25,H:charlton,Charlton,7,1609,3,7,18.0,2.4,1,5.8,1,1:57.92,28.85,28.85,-3.4,-12.2
2024-09-25,H:charlton,Charlton,7,1609,4,2,2.7,6.6,1,6.0,2,1:56.80,28.56,27.77,0.6,3.3
2024-09-25,H:charlton,Charlton,7,1609,5,4,9.3,8.4,0,8.4,0,1:57.28,28.6,28.06,0.0,-0.9
2024-09-25,H:charlton,Charlton,7,1609,6,8,23.1,15.2,1,13.2,1,1:58.30,28.47,28.69,2.0,-9.9
2024-09-25,H:charlton,Charlton,7,1609,7,6,13.1,21.0,1,15.0,2,1:57.56,28.18,27.87,6.0,1.9
2024-09-25,H:charlton,Charlton,7,1609,8,3,2.9,4.2,0,4.2,0,1:56.81,28.6,27.91,0.0,1.3
2024-09-25,H:charlton,Charlton,8,1609,1,5,6.4,0.0,0,1.4,0,1:56.61,28.59,30.78,-1.4,-5.0
2024-09-25,H:charlton,Charlton,8,1609,2,4,3.5,2.2,1,0.0,1,1:56.38,28.33,30.66,2.2,-3.5
2024-09-25,H:charlton,Charlton,8,1609,4,1,0.0,8.4,0,10.6,1,1:56.10,28.69,29.6,-2.2,10.6
2024-09-25,H:charlton,Charlton,8,1609,5,2,0.1,10.6,1,5.6,1,1:56.11,28.15,29.98,5.0,5.5
2024-09-25,H:charlton,Charlton,8,1609,6,6,25.8,6.4,1,3.2,2,1:58.15,28.21,32.11,3.2,-22.6
2024-09-25,H:charlton,Charlton,8,1609,8,3,1.3,4.0,0,5.6,0,1:56.20,28.63,30.08,-1.6,4.3
2024-09-26,H:melton,Melton,1,1720,2,2,14.6,4.3,0,4.4,0,2:02.23,28.4,27.83,-0.1,-10.2
2024-09-26,H:melton,Melton,1,1720,3,6,20.1,0.0,0,0.1,0,2:02.64,28.4,28.54,-0.1,-20.0
2024-09-26,H:melton,Melton,1,1720,4,9,23.7,13.2,0,9.0,1,2:02.91,28.09,28.19,4.2,-14.7
2024-09-26,H:melton,Melton,1,1720,5,10,36.4,3.5,1,4.8,1,2:03.86,28.48,29.43,-1.3,-31.6
2024-09-26,H:melton,Melton,1,1720,6,8,22.7,26.4,1,15.0,1,2:02.84,27.56,27.71,11.4,-7.7
2024-09-26,H:melton,Melton,1,1720,7,7,20.3,22.2,1,9.1,2,2:02.66,27.46,27.93,13.1,-11.2
2024-09-26,H:melton,Melton,1,1720,8,5,18.5,8.9,0,8.2,0,2:02.52,28.33,27.86,0.7,-10.3
2024-09-26,H:melton,Melton,1,1720,9,1,0.0,8.6,1,0.0,1,2:01.14,27.79,27.04,8.6,0.0
2024-09-26,H:melton,Melton,1,1720,10,4,17.9,12.7,1,5.2,2,2:02.48,27.86,28.02,7.5,-12.7
2024-09-26,H:melton,Melton,1,1720,11,3,17.7,17.4,1,7.2,3,2:02.46,27.67,27.87,10.2,-10.5
2024-09-26,H:melton,Melton,2,2240,1,12,82.0,5.9,0,26.3,0,2:50.01,29.98,33.91,-20.4,-55.7
2024-09-26,H:melton,Melton,2,2240,2,2,1.9,13.4,1,4.2,0,2:44.03,27.85,29.53,9.2,2.3
2024-09-26,H:melton,Melton,2,2240,3,6,6.0,0.9,1,0.4,1,2:44.34,28.46,30.11,0.5,-5.6
2024-09-26,H:melton,Melton,2,2240,4,3,2.4,9.4,1,4.9,2,2:44.07,28.19,29.52,4.5,2.5
2024-09-26,H:melton,Melton,2,2240,5,4,3.6,0.0,0,0.0,0,2:44.16,28.5,29.96,0.0,-3.6
2024-09-26,H:melton,Melton,2,2240,6,9,14.2,19.2,2,9.6,2,2:44.95,27.83,30.06,9.6,-4.6
2024-09-26,H:melton,Melton,2,2240,7,11,16.3,19.3,0,15.1,2,2:45.11,28.22,29.82,-1.2,
2024-09-26,H:melton,Melton,2,2240,8,5,5.6,10.3,0,14.6,1,2:44.31,28.83,29.05,-4.3,9.0
2024-09-26,H:melton,Melton,2,2240,9,1,0.0,5.2,1,4.1,1,2:43.89,28.43,29.39,1.1,4.1
2024-09-26,H:melton,Melton,2,2240,10,8,10.5,18.3,1,11.5,0,2:44.67,28.03,29.64,6.8,1.0
2024-09-26,H:melton,Melton,2,2240,11,10,14.6,14.1,0,19.7,1,2:44.98,28.93,29.35,-5.6,5.1
2024-09-26,H:melton,Melton,2,2240,12,7,6.0,15.0,2,8.5,1,2:44.34,28.05,29.53,6.5,2.5
2024-09-26,H:melton,Melton,3,1720,1,8,16.8,4.1,0,5.9,0,2:05.89,29.62,29.07,-1.8,-10.9
2024-09-26,H:melton,Melton,3,1720,3,6,13.0,14.1,1,6.4,2,2:05.60,28.92,28.74,7.7,-6.6
2024-09-26,H:melton,Melton,3,1720,4,10,18.1,10.0,1,2.8,2,2:05.99,28.96,29.39,7.2,-15.3
2024-09-26,H:melton,Melton,3,1720,5,2,5.7,0.0,0,1.4,0,2:05.06,29.6,28.56,-1.4,-4.3
2024-09-26,H:melton,Melton,3,1720,6,4,7.2,5.5,1,3.6,1,2:05.17,29.35,28.51,1.9,-3.6
2024-09-26,H:melton,Melton,3,1720,7,1,0.0,1.5,1,0.0,1,2:04.63,29.39,28.23,1.5,0.0
2024-09-26,H:melton,Melton,3,1720,8,7,13.9,8.7,0,9.8,0,2:05.67,29.56,28.57,-1.1,-4.1
2024-09-26,H:melton,Melton,3,1720,9,3,6.8,17.8,1,10.1,2,2:05.14,28.92,28.01,7.7,3.3
2024-09-26,H:melton,Melton,3,1720,10,5,12.0,13.2,0,8.4,1,2:05.53,29.13,28.53,4.8,-3.6
2024-09-26,H:melton,Melton,3,1720,11,9,17.0,22.3,1,12.2,1,2:05.90,28.74,28.62,10.1,-4.8
2024-09-26,H:melton,Melton,4,1720,1,5,10.1,4.3,0,11.0,0,2:04.11,28.37,28.64,-6.7,0.9
2024-09-26,H:melton,Melton,4,1720,2,3,3.5,0.0,0,5.7,0,2:03.62,28.3,28.52,-5.7,2.2
2024-09-26,H:melton,Melton,4,1720,4,10,32.7,16.8,1,25.4,1,2:05.80,28.52,29.32,-8.6,-7.3
2024-09-26,H:melton,Melton,4,1720,5,7,21.2,12.5,1,19.1,1,2:04.94,28.38,28.9,-6.6,-2.1
2024-09-26,H:melton,Melton,4,1720,6,6,19.9,8.4,1,15.4,2,2:04.84,28.4,29.06,-7.0,-4.5
2024-09-26,H:melton,Melton,4,1720,7,8,27.1,4.1,1,12.8,1,2:05.38,28.51,29.78,-8.7,-14.3
2024-09-26,H:melton,Melton,4,1720,8,1,0.0,8.7,0,15.2,0,2:03.36,28.37,27.59,-6.5,15.2
2024-09-26,H:melton,Melton,4,1720,9,9,29.0,12.7,0,22.8,0,2:05.52,28.62,29.22,-10.1,-6.2
2024-09-26,H:melton,Melton,4,1720,10,2,1.4,13.4,2,0.0,0,2:03.47,26.97,28.77,13.4,-1.4
2024-09-26,H:melton,Melton,4,1720,11,4,8.0,18.0,2,9.9,2,2:03.95,27.34,28.56,8.1,1.9
2024-09-26,H:melton,Melton,5,2240,1,5,7.1,5.4,0,5.6,0,2:51.16,30.11,29.55,-0.2,-1.5
2024-09-26,H:melton,Melton,5,2240,2,6,14.8,14.0,0,10.8,1,2:51.74,29.85,29.74,3.2,-4.0
2024-09-26,H:melton,Melton,5,2240,3,9,22.9,12.9,1,7.5,2,2:52.34,29.69,30.59,5.4,-15.4
2024-09-26,H:melton,Melton,5,2240,4,4,6.0,0.0,0,0.0,0,2:51.08,30.1,29.88,0.0,-6.0
2024-09-26,H:melton,Melton,5,2240,5,2,1.1,8.0,1,5.4,1,2:50.71,29.9,29.11,2.6,4.3
2024-09-26,H:melton,Melton,5,2240,6,1,0.0,4.1,1,1.3,1,2:50.63,29.89,29.33,2.8,1.3
2024-09-26,H:melton,Melton,5,2240,8,3,4.4,9.9,0,10.1,0,2:50.96,30.1,29.01,-0.2,5.7
2024-09-26,H:melton,Melton,5,2240,9,7,18.5,17.7,1,8.6,3,2:52.01,29.41,30.17,9.1,-9.9
2024-09-26,H:melton,Melton,5,2240,11,8,20.0,17.8,2,3.9,3,2:52.12,29.06,30.63,13.9,-16.1
2024-09-26,H:melton,Melton,6,2240,1,7,8.1,4.8,0,4.6,0,2:49.90,29.68,28.77,0.2,-3.5
2024-09-26,H:melton,Melton,6,2240,2,3,3.0,0.0,0,0.0,0,2:49.52,29.7,28.72,0.0,-3.0
2024-09-26,H:melton,Melton,6,2240,3,6,7.5,6.3,1,6.3,1,2:49.86,29.69,28.6,0.0,-1.2
2024-09-26,H:melton,Melton,6,2240,4,4,3.8,2.3,1,1.4,1,2:49.57,29.63,28.67,0.9,-2.4
2024-09-26,H:melton,Melton,6,2240,5,8,10.3,19.7,1,11.8,2,2:50.07,29.1,28.42,7.9,1.5
2024-09-26,H:melton,Melton,6,2240,7,9,16.4,13.6,0,11.4,1,2:50.52,29.53,28.89,2.2,-5.0
2024-09-26,H:melton,Melton,6,2240,8,1,0.0,8.9,0,9.1,0,2:49.30,29.71,27.84,-0.2,9.1
2024-09-26,H:melton,Melton,6,2240,10,5,3.9,10.8,1,7.1,2,2:49.59,29.41,28.28,3.7,3.2
2024-09-26,H:melton,Melton,6,2240,11,2,2.0,15.6,1,3.1,2,2:49.45,28.77,28.43,12.5,1.1
2024-09-26,H:melton,Melton,7,2240,1,6,35.0,9.1,0,12.3,0,2:42.77,26.83,29.84,-3.2,-22.7
2024-09-26,H:melton,Melton,7,2240,2,4,3.1,4.9,0,5.9,0,2:40.39,26.68,27.89,-1.0,2.8
2024-09-26,H:melton,Melton,7,2240,3,5,10.3,11.6,1,10.7,1,2:40.93,26.56,28.1,0.9,0.4
2024-09-26,H:melton,Melton,7,2240,4,2,0.8,0.0,0,1.5,0,2:40.23,26.7,28.03,-1.5,0.7
2024-09-26,H:melton,Melton,7,2240,5,3,2.2,7.4,1,4.4,1,2:40.32,26.41,27.92,3.0,2.2
2024-09-26,H:melton,Melton,7,2240,6,7,35.2,2.5,1,0.0,1,2:42.79,26.43,30.69,2.5,-35.2
2024-09-26,H:melton,Melton,7,2240,7,1,0.0,16.1,1,13.6,2,2:40.16,26.46,27.13,2.5,13.6
2024-09-26,H:melton,Melton,8,2240,1,8,35.0,13.5,0,12.8,0,2:54.93,30.54,32.16,0.7,-22.2
2024-09-26,H:melton,Melton,8,2240,2,7,21.9,18.0,0,17.7,0,2:53.95,30.57,30.81,0.3,-4.2
2024-09-26,H:melton,Melton,8,2240,3,4,8.5,0.0,0,0.0,0,2:52.95,30.6,31.15,0.0,-8.5
2024-09-26,H:melton,Melton,8,2240,4,9,38.1,28.5,0,23.7,1,2:55.16,30.23,31.56,4.8,-14.4
2024-09-26,H:melton,Melton,8,2240,5,1,0.0,3.1,1,1.3,1,2:52.32,30.46,30.42,1.8,1.3
2024-09-26,H:melton,Melton,8,2240,6,3,6.6,3.7,0,3.7,0,2:52.81,30.6,30.73,0.0,-2.9
2024-09-26,H:melton,Melton,8,2240,8,10,48.1,23.3,0,30.7,2,2:55.91,31.16,31.78,-7.4,-17.4
2024-09-26,H:melton,Melton,8,2240,9,11,66.3,12.7,1,9.9,1,2:57.26,30.38,34.71,-56.4,
2024-09-26,H:melton,Melton,8,2240,10,2,1.5,7.5,1,5.2,1,2:52.43,30.43,30.23,2.3,3.7
2024-09-26,H:melton,Melton,8,2240,11,5,8.5,18.0,1,13.7,1,2:52.95,30.27,30.11,4.3,5.2
2024-09-26,H:melton,Melton,8,2240,12,6,11.9,26.8,1,11.4,2,2:53.21,29.43,30.55,15.4,-0.5
2024-09-26,H:melton,Melton,8,2240,13,12,136.9,21.9,1,7.0,2,3:02.52,29.47,40.19,14.9,
2024-09-26,H:melton,Melton,9,1720,1,3,15.0,4.2,0,5.6,0,2:06.72,28.9,29.52,-1.4,-9.4
2024-09-26,H:melton,Melton,9,1720,2,1,0.0,0.0,0,0.0,0,2:05.60,28.8,28.8,0.0,0.0
2024-09-26,H:melton,Melton,9,1720,3,2,11.4,8.8,0,10.6,0,2:06.45,28.93,28.89,-1.8,-0.8
2024-09-26,H:melton,Melton,9,1720,4,4,17.5,9.1,1,7.7,2,2:06.91,28.7,29.56,1.4,-9.8
2024-09-26,H:melton,Melton,9,1720,5,6,23.5,4.7,1,6.0,1,2:07.36,28.89,30.13,-1.3,-17.5
2024-09-26,H:melton,Melton,9,1720,7,5,21.1,13.5,1,13.0,1,2:07.18,28.76,29.45,0.5,-8.1
2024-09-26,H:melton,Melton,10,1720,1,8,13.3,4.6,0,5.0,0,2:11.48,30.42,31.74,-0.4,-8.3
2024-09-26,H:melton,Melton,10,1720,2,4,4.9,8.8,0,9.4,0,2:10.85,30.45,30.75,-0.6,4.5
2024-09-26,H:melton,Melton,10,1720,3,9,21.6,17.0,1,16.2,2,2:12.10,30.33,31.52,0.8,-5.4
2024-09-26,H:melton,Melton,10,1720,4,2,0.1,4.2,1,4.2,1,2:10.49,30.4,30.78,0.0,4.1
2024-09-26,H:melton,Melton,10,1720,5,5,11.3,12.6,1,13.0,1,2:11.33,30.43,30.97,-0.4,1.7
2024-09-26,H:melton,Melton,10,1720,6,1,0.0,0.0,0,0.0,0,2:10.49,30.4,31.1,0.0,0.0
2024-09-26,H:melton,Melton,10,1720,7,6,12.2,8.4,1,8.6,1,2:11.39,30.41,31.38,-0.2,-3.6
2024-09-26,H:melton,Melton,10,1720,9,3,1.8,12.8,0,14.0,0,2:10.62,30.5,30.16,-1.2,12.2
2024-09-26,H:melton,Melton,10,1720,10,7,12.3,0.0,1,0.2,1,2:11.41,30.4,32.04,-0.2,-12.1
2024-09-27,H:kilmore,Kilmore,1,2180,2,1,0.0,4.5,0,4.0,0,2:40.24,28.66,27.46,0.5,4.0
2024-09-27,H:kilmore,Kilmore,1,2180,3,6,7.9,9.0,0,8.0,0,2:40.83,28.62,27.77,1.0,0.1
2024-09-27,H:kilmore,Kilmore,1,2180,4,11,14.1,14.0,0,12.6,0,2:41.28,28.58,27.9,-1.5,
2024-09-27,H:kilmore,Kilmore,1,2180,5,3,4.4,0.0,0,0.0,0,2:40.56,28.7,28.06,0.0,-4.4
2024-09-27,H:kilmore,Kilmore,1,2180,6,10,9.6,13.0,1,9.2,1,2:40.96,28.42,27.82,3.8,-0.4
2024-09-27,H:kilmore,Kilmore,1,2180,7,9,9.6,7.9,1,5.2,1,2:40.96,28.5,28.1,2.7,-4.4
2024-09-27,H:kilmore,Kilmore,1,2180,8,5,7.0,3.4,1,0.7,1,2:40.77,28.5,28.23,2.7,-6.3
2024-09-27,H:kilmore,Kilmore,1,2180,9,2,4.3,15.8,2,1.9,2,2:40.56,27.7,27.93,13.9,-2.4
2024-09-27,H:kilmore,Kilmore,1,2180,10,4,5.4,19.7,1,13.8,1,2:40.65,28.26,27.18,5.9,8.4
2024-09-27,H:kilmore,Kilmore,1,2180,11,7,8.5,24.7,2,11.0,2,2:40.88,27.71,27.61,13.7,2.5
2024-09-27,H:kilmore,Kilmore,1,2180,12,12,18.0,18.5,0,17.1,0,2:41.59,28.58,27.89,1.4,-0.9
2024-09-27,H:kilmore,Kilmore,1,2180,13,8,8.8,20.9,2,7.0,2,2:40.90,27.7,27.91,13.9,-1.8
2024-09-27,H:kilmore,Kilmore,2,2180,1,2,2.9,4.5,0,4.0,0,2:42.80,28.76,28.22,0.5,1.1
2024-09-27,H:kilmore,Kilmore,2,2180,2,6,6.1,12.9,0,11.8,0,2:43.04,28.72,27.9,1.1,5.7
2024-09-27,H:kilmore,Kilmore,2,2180,4,1,0.0,0.0,0,0.0,0,2:42.59,28.8,28.29,0.0,0.0
2024-09-27,H:kilmore,Kilmore,2,2180,5,10,7.5,20.8,2,13.7,2,2:43.14,28.28,27.87,7.1,6.2
2024-09-27,H:kilmore,Kilmore,2,2180,6,11,9.6,12.9,1,11.9,1,2:43.30,28.72,28.15,,
2024-09-27,H:kilmore,Kilmore,2,2180,7,5,5.9,8.4,1,7.4,1,2:43.02,28.72,28.19,1.0,1.5
2024-09-27,H:kilmore,Kilmore,2,2180,8,3,3.7,8.4,0,7.9,0,2:42.86,28.76,28.0,0.5,4.2
2024-09-27,H:kilmore,Kilmore,2,2180,9,8,7.4,17.4,1,15.9,1,2:43.14,28.68,27.71,1.5,8.5
2024-09-27,H:kilmore,Kilmore,2,2180,10,7,6.8,4.0,1,3.5,1,2:43.09,28.76,28.54,0.5,-3.3
2024-09-27,H:kilmore,Kilmore,2,2180,11,9,7.4,13.0,2,5.8,2,2:43.14,28.28,28.43,7.2,-1.6
2024-09-27,H:kilmore,Kilmore,2,2180,12,4,5.5,16.9,2,9.7,2,2:42.99,28.28,28.0,7.2,4.2
2024-09-27,H:kilmore,Kilmore,2,2180,13,12,17.0,17.3,0,17.5,0,2:43.85,28.8,28.31,-0.2,0.5
2024-09-27,H:kilmore,Kilmore,3,2180,1,1,0.0,16.0,1,14.4,2,2:44.15,29.09,28.79,1.6,14.4
2024-09-27,H:kilmore,Kilmore,3,2180,2,4,3.7,0.0,0,0.0,0,2:44.42,29.2,30.12,0.0,-3.7
2024-09-27,H:kilmore,Kilmore,3,2180,4,3,3.5,8.8,0,9.3,1,2:44.41,29.24,29.43,-0.5,5.8
2024-09-27,H:kilmore,Kilmore,3,2180,5,7,11.2,14.3,0,13.6,1,2:44.99,29.16,29.69,0.7,2.4
2024-09-27,H:kilmore,Kilmore,3,2180,6,2,2.5,3.9,0,4.9,0,2:44.34,29.28,29.68,-1.0,2.4
2024-09-27,H:kilmore,Kilmore,3,2180,8,6,10.5,11.6,1,9.9,2,2:44.94,29.09,29.91,1.7,-0.6
2024-09-27,H:kilmore,Kilmore,3,2180,9,8,15.9,7.8,1,6.1,2,2:45.34,29.09,30.59,1.7,-9.8
2024-09-27,H:kilmore,Kilmore,3,2180,10,9,17.6,19.9,1,18.0,1,2:45.47,29.08,29.85,1.9,0.4
2024-09-27,H:kilmore,Kilmore,3,2180,11,5,8.4,2.2,1,3.3,1,2:44.78,29.28,30.24,-1.1,-5.1
2024-09-27,H:kilmore,Kilmore,4,2180,2,4,6.9,5.2,0,5.2,0,2:39.88,27.8,28.62,0.0,-1.7
2024-09-27,H:kilmore,Kilmore,4,2180,3,8,39.9,13.3,0,16.6,0,2:42.34,28.04,30.28,-3.3,-23.3
2024-09-27,H:kilmore,Kilmore,4,2180,4,5,9.6,15.7,1,14.9,1,2:40.08,27.76,28.14,0.8,5.3
2024-09-27,H:kilmore,Kilmore,4,2180,5,6,11.5,11.1,1,10.9,1,2:40.22,27.8,28.56,0.2,-0.6
2024-09-27,H:kilmore,Kilmore,4,2180,6,7,14.6,9.3,0,10.3,0,2:40.45,27.88,28.83,-1.0,-4.3
2024-09-27,H:kilmore,Kilmore,4,2180,7,1,0.0,0.0,0,0.0,0,2:39.36,27.8,28.46,0.0,0.0
2024-09-27,H:kilmore,Kilmore,4,2180,8,2,2.2,7.0,1,6.4,1,2:39.53,27.76,28.19,0.6,4.2
2024-09-27,H:kilmore,Kilmore,4,2180,9,3,4.2,2.4,1,1.8,1,2:39.67,27.76,28.65,0.6,-2.4
2024-09-27,H:kilmore,Kilmore,5,3150,1,9,56.9,13.4,0,23.4,0,4:06.43,28.78,31.09,-10.0,-33.5
2024-09-27,H:kilmore,Kilmore,5,3150,3,8,35.1,8.4,0,12.2,0,4:04.80,28.35,30.33,-3.8,-22.9
2024-09-27,H:kilmore,Kilmore,5,3150,4,6,27.3,4.2,0,6.8,0,4:04.22,28.27,30.16,-2.6,-20.5
2024-09-27,H:kilmore,Kilmore,5,3150,5,11,61.3,17.2,0,26.6,1,4:06.75,28.74,31.18,-9.4,-34.7
2024-09-27,H:kilmore,Kilmore,5,3150,6,3,10.5,7.0,1,5.6,1,4:02.97,28.0,29.05,1.4,-4.9
2024-09-27,H:kilmore,Kilmore,5,3150,7,10,59.2,21.4,0,28.6,2,4:06.60,28.59,30.88,-7.2,-30.6
2024-09-27,H:kilmore,Kilmore,5,3150,8,5,16.8,19.4,1,20.8,2,4:03.44,28.2,28.41,-1.4,4.0
2024-09-27,H:kilmore,Kilmore,5,3150,9,2,9.6,11.2,1,10.0,1,4:02.90,28.02,28.67,1.2,0.4
2024-09-27,H:kilmore,Kilmore,5,3150,10,7,33.6,15.4,1,17.0,1,4:04.69,28.2,29.88,-1.6,-16.6
2024-09-27,H:kilmore,Kilmore,5,3150,11,4,13.8,0.0,0,0.0,0,4:03.21,28.09,29.68,0.0,-13.8
2024-09-27,H:kilmore,Kilmore,5,3150,12,1,0.0,2.8,1,1.6,1,4:02.18,28.02,28.59,1.2,1.6
2024-09-27,H:kilmore,Kilmore,6,2690,1,6,13.3,9.8,0,8.7,0,3:18.72,27.72,27.92,1.1,-4.6
2024-09-27,H:kilmore,Kilmore,6,2690,3,4,10.9,15.7,1,15.2,1,3:18.54,27.76,27.29,0.5,4.3
2024-09-27,H:kilmore,Kilmore,6,2690,4,2,8.8,5.2,0,4.7,0,3:18.38,27.76,27.86,0.5,-4.1
2024-09-27,H:kilmore,Kilmore,6,2690,5,9,22.0,11.6,1,11.1,1,3:19.37,27.76,28.4,0.5,-10.9
2024-09-27,H:kilmore,Kilmore,6,2690,6,1,0.0,0.0,0,0.0,0,3:17.73,27.8,27.53,0.0,0.0
2024-09-27,H:kilmore,Kilmore,6,2690,7,3,9.8,7.6,1,5.3,1,3:18.45,27.64,27.89,2.3,-4.5
2024-09-27,H:kilmore,Kilmore,6,2690,8,8,19.8,14.5,0,12.8,0,3:19.21,27.68,28.13,1.7,-7.0
2024-09-27,H:kilmore,Kilmore,6,2690,9,5,11.9,20.9,1,19.9,1,3:18.61,27.72,27.05,1.0,8.0
2024-09-27,H:kilmore,Kilmore,6,2690,10,10,25.2,25.0,1,17.6,2,3:19.61,27.29,28.2,7.4,-7.6
2024-09-27,H:kilmore,Kilmore,6,2690,11,7,17.7,19.1,0,16.9,0,3:19.05,27.64,27.69,2.2,-0.8
2024-09-27,H:kilmore,Kilmore,6,2690,12,11,26.4,29.0,1,21.7,2,3:19.69,27.29,28.0,-4.7,
2024-09-27,H:kilmore,Kilmore,6,2690,13,12,32.5,24.9,0,22.7,0,3:20.15,27.64,28.39,2.2,-9.8
2024-09-27,H:kilmore,Kilmore,7,2180,1,11,26.9,9.7,0,13.3,0,2:43.74,28.44,28.72,-3.6,-13.6
2024-09-27,H:kilmore,Kilmore,7,2180,2,6,4.0,4.6,0,4.6,0,2:42.03,28.2,27.61,0.0,0.6
2024-09-27,H:kilmore,Kilmore,7,2180,3,5,2.4,8.1,1,6.4,1,2:41.92,28.08,27.38,1.7,4.0
2024-09-27,H:kilmore,Kilmore,7,2180,4,10,19.8,28.6,1,20.3,1,2:43.21,27.6,27.71,8.3,0.5
2024-09-27,H:kilmore,Kilmore,7,2180,5,2,0.8,0.0,0,0.0,0,2:41.81,28.2,27.71,0.0,-0.8
2024-09-27,H:kilmore,Kilmore,7,2180,6,7,6.0,18.8,0,11.0,1,2:42.18,27.65,27.31,7.8,5.0
2024-09-27,H:kilmore,Kilmore,7,2180,7,1,0.0,3.5,1,1.2,1,2:41.74,28.04,27.56,2.3,1.2
2024-09-27,H:kilmore,Kilmore,7,2180,8,3,1.0,13.7,0,15.1,1,2:41.81,28.29,26.67,-1.4,14.1
2024-09-27,H:kilmore,Kilmore,7,2180,9,4,2.2,12.6,1,3.0,2,2:41.90,27.53,27.59,9.6,0.8
2024-09-27,H:kilmore,Kilmore,7,2180,11,9,13.9,17.8,1,8.2,2,2:42.77,27.53,28.1,9.6,-5.7
2024-09-27,H:kilmore,Kilmore,7,2180,12,8,11.8,22.9,1,13.4,2,2:42.61,27.53,27.58,9.5,1.6
2024-09-27,H:kilmore,Kilmore,8,2180,1,6,15.1,10.4,0,14.9,0,2:44.48,29.86,31.06,-4.5,-0.2
2024-09-27,H:kilmore,Kilmore,8,2180,2,1,0.0,0.0,0,0.0,0,2:43.36,29.5,31.06,0.0,0.0
2024-09-27,H:kilmore,Kilmore,8,2180,3,2,0.2,6.1,1,6.4,1,2:43.37,29.54,30.59,-0.3,6.2
2024-09-27,H:kilmore,Kilmore,8,2180,4,7,18.6,11.0,1,13.9,1,2:44.74,29.74,31.4,-2.9,-4.7
2024-09-27,H:kilmore,Kilmore,8,2180,5,4,6.3,4.4,0,8.0,0,2:43.82,29.78,30.92,-3.6,1.7
2024-09-27,H:kilmore,Kilmore,8,2180,6,3,2.9,14.8,2,1.7,2,2:43.56,28.55,31.13,13.1,-1.2
2024-09-27,H:kilmore,Kilmore,8,2180,7,5,9.9,1.7,1,0.6,1,2:44.10,29.42,31.76,1.1,-9.3
2024-09-27,H:kilmore,Kilmore,8,2180,8,8,39.4,16.9,0,18.2,2,2:46.28,29.63,32.61,-1.3,-21.2
2024-09-27,H:mildura,Mildura,1,1790,1,5,9.5,7.8,0,10.2,0,2:15.94,30.48,29.55,-2.4,0.7
2024-09-27,H:mildura,Mildura,1,1790,2,4,6.0,0.2,1,3.8,1,2:15.67,30.57,29.76,-3.6,-2.2
2024-09-27,H:mildura,Mildura,1,1790,3,3,3.2,4.2,1,8.2,1,2:15.45,30.59,29.23,-4.0,5.0
2024-09-27,H:mildura,Mildura,1,1790,4,2,0.1,3.8,0,4.2,0,2:15.21,30.33,29.3,-0.4,4.1
2024-09-27,H:mildura,Mildura,1,1790,5,1,0.0,0.0,0,0.0,0,2:15.20,30.3,29.6,0.0,0.0
2024-09-27,H:mildura,Mildura,1,1790,6,8,47.0,13.6,0,17.4,0,2:18.85,30.61,31.78,-3.8,-29.6
2024-09-27,H:mildura,Mildura,1,1790,7,6,10.2,12.4,1,17.0,1,2:15.99,30.64,29.1,-4.6,6.8
2024-09-27,H:mildura,Mildura,1,1790,8,7,21.8,8.2,1,12.4,1,2:16.89,30.62,30.29,-4.2,-9.4
2024-09-27,H:mildura,Mildura,2,2190,1,3,14.9,4.0,0,5.4,1,2:48.40,29.18,31.53,-1.4,-9.5
2024-09-27,H:mildura,Mildura,2,2190,2,10,27.9,0.0,0,1.8,0,2:49.45,29.18,32.8,-1.8,-26.1
2024-09-27,H:mildura,Mildura,2,2190,3,9,27.3,9.6,1,12.6,1,2:49.40,29.29,31.93,-3.0,-14.7
2024-09-27,H:mildura,Mildura,2,2190,4,4,15.5,5.0,1,5.4,2,2:48.45,29.11,31.57,-0.4,-10.1
2024-09-27,H:mildura,Mildura,2,2190,5,5,16.1,12.2,0,14.0,0,2:48.50,29.23,30.96,-1.8,-2.1
2024-09-27,H:mildura,Mildura,2,2190,6,8,20.0,15.6,1,16.8,2,2:48.81,29.18,31.05,-1.2,-3.2
2024-09-27,H:mildura,Mildura,2,2190,7,2,8.2,8.2,0,8.6,0,2:47.86,29.13,30.77,-0.4,0.4
2024-09-27,H:mildura,Mildura,2,2190,8,7,18.1,7.2,2,9.6,3,2:48.66,29.26,31.45,-2.4,-8.5
2024-09-27,H:mildura,Mildura,2,2190,9,6,17.0,11.8,2,14.4,3,2:48.57,29.29,31.0,-2.6,-2.6
2024-09-27,H:mildura,Mildura,2,2190,10,1,0.0,0.8,1,0.0,1,2:47.20,29.04,30.8,0.8,0.0
2024-09-27,H:mildura,Mildura,3,2190,1,3,4.8,4.8,0,5.8,0,2:45.99,29.58,31.02,-1.0,1.0
2024-09-27,H:mildura,Mildura,3,2190,2,4,4.9,3.6,1,4.8,1,2:46.00,29.59,31.11,-1.2,-0.1
2024-09-27,H:mildura,Mildura,3,2190,3,6,9.6,0.0,0,1.0,0,2:46.38,29.56,31.76,-1.0,-8.6
